file	line	terms	excerpt
supabase/migrations/fase3_views_kpis.sql	18	bolsista,bolsistas	COUNT(*) FILTER (WHERE tipo_aluno = 'Bolsista Integral') as bolsistas_integrais,
supabase/migrations/fase3_views_kpis.sql	19	bolsista,bolsistas	COUNT(*) FILTER (WHERE tipo_aluno = 'Bolsista Parcial') as bolsistas_parciais,
supabase/migrations/fase3_views_kpis.sql	20	matrícula	COUNT(*) FILTER (WHERE tipo_aluno = 'Matrícula em Banda') as banda,
supabase/migrations/fase3_views_kpis.sql	21	bolsista,matrícula	AVG(valor_parcela) FILTER (WHERE tipo_aluno NOT IN ('Bolsista Integral', 'Bolsista Parcial', 'Matrícula em Banda')) as ticket_medio,
supabase/migrations/fase3_views_kpis.sql	22	bolsista,matrícula	SUM(valor_parcela) FILTER (WHERE tipo_aluno NOT IN ('Bolsista Integral', 'Bolsista Parcial', 'Matrícula em Banda')) as mrr
supabase/migrations/fase3_views_kpis.sql	27	permanencia	permanencia AS (
supabase/migrations/fase3_views_kpis.sql	30	matricula,permanencia	AVG(EXTRACT(MONTH FROM AGE(CURRENT_DATE, data_matricula))) as tempo_permanencia_medio
supabase/migrations/fase3_views_kpis.sql	35	ltv	ltv_calc AS (
supabase/migrations/fase3_views_kpis.sql	38	matricula	AVG(valor_parcela * EXTRACT(MONTH FROM AGE(CURRENT_DATE, data_matricula)))
supabase/migrations/fase3_views_kpis.sql	39	ltv,matricula	FILTER (WHERE EXTRACT(MONTH FROM AGE(CURRENT_DATE, data_matricula)) >= 4) as ltv_medio
supabase/migrations/fase3_views_kpis.sql	42	bolsista,matrícula	AND tipo_aluno NOT IN ('Bolsista Integral', 'Bolsista Parcial', 'Matrícula em Banda')
supabase/migrations/fase3_views_kpis.sql	50	pagante	alunos_pagantes,
supabase/migrations/fase3_views_kpis.sql	51	matricula	novas_matriculas,
supabase/migrations/fase3_views_kpis.sql	56	permanencia	tempo_permanencia,
supabase/migrations/fase3_views_kpis.sql	57	inadimplencia	inadimplencia,
supabase/migrations/fase3_views_kpis.sql	67	pagante	COALESCE(aa.total_pagantes, 0) as total_alunos_pagantes,
supabase/migrations/fase3_views_kpis.sql	68	bolsista,bolsistas	COALESCE(aa.bolsistas_integrais, 0) as total_bolsistas_integrais,
supabase/migrations/fase3_views_kpis.sql	69	bolsista,bolsistas	COALESCE(aa.bolsistas_parciais, 0) as total_bolsistas_parciais,
supabase/migrations/fase3_views_kpis.sql	74	permanencia	COALESCE(p.tempo_permanencia_medio, 0)::numeric(5,1) as tempo_permanencia_medio,
supabase/migrations/fase3_views_kpis.sql	75	ltv	COALESCE(l.ltv_medio, 0)::numeric(10,2) as ltv_medio,
supabase/migrations/fase3_views_kpis.sql	76	inadimplencia	COALESCE(dm.inadimplencia, 0)::numeric(5,2) as inadimplencia_pct,
supabase/migrations/fase3_views_kpis.sql	78	inadimplencia	COALESCE(dm.faturamento_estimado * (1 - dm.inadimplencia/100), 0)::numeric(12,2) as faturamento_realizado,
supabase/migrations/fase3_views_kpis.sql	83	permanencia	LEFT JOIN permanencia p ON p.unidade_id = u.id
supabase/migrations/fase3_views_kpis.sql	84	ltv	LEFT JOIN ltv_calc l ON l.unidade_id = u.id
supabase/migrations/fase3_views_kpis.sql	91	kpi	-- 2. VIEW: vw_kpis_comercial_mensal
supabase/migrations/fase3_views_kpis.sql	92	kpi	-- KPIs comerciais (Hunters) por unidade e mês
supabase/migrations/fase3_views_kpis.sql	94	kpi	DROP VIEW IF EXISTS vw_kpis_comercial_mensal;
supabase/migrations/fase3_views_kpis.sql	96	kpi	CREATE OR REPLACE VIEW vw_kpis_comercial_mensal AS
supabase/migrations/fase3_views_kpis.sql	104	experimental	COUNT(*) FILTER (WHERE status = 'experimental_agendada') as experimentais_agendadas,
supabase/migrations/fase3_views_kpis.sql	105	experimental	COUNT(*) FILTER (WHERE status = 'experimental_realizada') as experimentais_realizadas,
supabase/migrations/fase3_views_kpis.sql	106	matricula	COUNT(*) FILTER (WHERE status = 'matriculado') as matriculados
supabase/migrations/fase3_views_kpis.sql	130	matricula	matriculas_mes AS (
supabase/migrations/fase3_views_kpis.sql	133	matricula	EXTRACT(YEAR FROM data_matricula)::int as ano,
supabase/migrations/fase3_views_kpis.sql	134	matricula	EXTRACT(MONTH FROM data_matricula)::int as mes,
supabase/migrations/fase3_views_kpis.sql	135	matricula	COUNT(*) as novas_matriculas,
supabase/migrations/fase3_views_kpis.sql	139	matricula	WHERE data_matricula IS NOT NULL
supabase/migrations/fase3_views_kpis.sql	140	matricula	GROUP BY unidade_id, EXTRACT(YEAR FROM data_matricula), EXTRACT(MONTH FROM data_matricula)
supabase/migrations/fase3_views_kpis.sql	142	matricula	matriculas_por_professor AS (
supabase/migrations/fase3_views_kpis.sql	145	matricula	EXTRACT(YEAR FROM a.data_matricula)::int as ano,
supabase/migrations/fase3_views_kpis.sql	146	matricula	EXTRACT(MONTH FROM a.data_matricula)::int as mes,
supabase/migrations/fase3_views_kpis.sql	150	matricula	) as matriculas_por_professor
supabase/migrations/fase3_views_kpis.sql	154	matricula	data_matricula,
supabase/migrations/fase3_views_kpis.sql	158	matricula	WHERE data_matricula IS NOT NULL
supabase/migrations/fase3_views_kpis.sql	159	matricula	GROUP BY unidade_id, data_matricula, professor_id
supabase/migrations/fase3_views_kpis.sql	162	matricula	GROUP BY a.unidade_id, EXTRACT(YEAR FROM a.data_matricula), EXTRACT(MONTH FROM a.data_matricula)
supabase/migrations/fase3_views_kpis.sql	179	matricula	COALESCE(mm.novas_matriculas, 0) as novas_matriculas,
supabase/migrations/fase3_views_kpis.sql	184	conversao	END as taxa_conversao_lead_exp,
supabase/migrations/fase3_views_kpis.sql	187	matricula	THEN (COALESCE(mm.novas_matriculas, 0)::numeric / lm.experimentais_realizadas * 100)::numeric(5,2)
supabase/migrations/fase3_views_kpis.sql	189	conversao	END as taxa_conversao_exp_mat,
supabase/migrations/fase3_views_kpis.sql	192	matricula	THEN (COALESCE(mm.novas_matriculas, 0)::numeric / lm.total_leads * 100)::numeric(5,2)
supabase/migrations/fase3_views_kpis.sql	194	conversao	END as taxa_conversao_geral,
supabase/migrations/fase3_views_kpis.sql	198	matricula	COALESCE(mpp.matriculas_por_professor, '{}'::jsonb) as matriculas_por_professor
supabase/migrations/fase3_views_kpis.sql	203	matricula	LEFT JOIN matriculas_mes mm ON mm.unidade_id = u.id
supabase/migrations/fase3_views_kpis.sql	209	matricula	LEFT JOIN matriculas_por_professor mpp ON mpp.unidade_id = u.id
supabase/migrations/fase3_views_kpis.sql	215	kpi,retencao	-- 3. VIEW: vw_kpis_retencao_mensal
supabase/migrations/fase3_views_kpis.sql	216	kpi,retenção	-- KPIs de retenção (Farmers) por unidade e mês
supabase/migrations/fase3_views_kpis.sql	218	kpi,retencao	DROP VIEW IF EXISTS vw_kpis_retencao_mensal;
supabase/migrations/fase3_views_kpis.sql	220	kpi,retencao	CREATE OR REPLACE VIEW vw_kpis_retencao_mensal AS
supabase/migrations/fase3_views_kpis.sql	310	evasao	END as taxa_evasao,
supabase/migrations/fase3_views_kpis.sql	357	pagante	COALESCE(aa.total_pagantes, 0) as alunos_pagantes,
supabase/migrations/fase3_views_kpis.sql	360	matricula	COALESCE(dm.novas_matriculas, 0) as matriculas_mes,
supabase/migrations/fase3_views_kpis.sql	364	inadimplencia	COALESCE(dm.inadimplencia, 0)::numeric(5,2) as inadimplencia_pct
supabase/migrations/fase3_views_kpis.sql	370	bolsista,matrícula,pagante	COUNT(*) FILTER (WHERE tipo_aluno NOT IN ('Bolsista Integral', 'Bolsista Parcial', 'Matrícula em Banda')) as total_pagantes,
supabase/migrations/fase3_views_kpis.sql	371	bolsista,matrícula	AVG(valor_parcela) FILTER (WHERE tipo_aluno NOT IN ('Bolsista Integral', 'Bolsista Parcial', 'Matrícula em Banda')) as ticket_medio,
supabase/migrations/fase3_views_kpis.sql	372	bolsista,matrícula	SUM(valor_parcela) FILTER (WHERE tipo_aluno NOT IN ('Bolsista Integral', 'Bolsista Parcial', 'Matrícula em Banda')) as mrr
supabase/migrations/fase3_views_kpis.sql	383	kpi	-- 5. FUNÇÃO: get_kpis_evolucao_mensal
supabase/migrations/fase3_views_kpis.sql	384	kpi	-- Retorna evolução dos KPIs nos últimos N meses
supabase/migrations/fase3_views_kpis.sql	386	kpi	CREATE OR REPLACE FUNCTION get_kpis_evolucao_mensal(
supabase/migrations/fase3_views_kpis.sql	395	matricula	novas_matriculas INT,
supabase/migrations/fase3_views_kpis.sql	407	pagante	dm.alunos_pagantes as alunos_ativos,
supabase/migrations/fase3_views_kpis.sql	408	matricula	dm.novas_matriculas,
supabase/migrations/fase3_views_kpis.sql	412	pagante	(dm.alunos_pagantes * dm.ticket_medio)::numeric as mrr
supabase/migrations/fase3_views_kpis.sql	423	kpi	GRANT SELECT ON vw_kpis_gestao_mensal TO authenticated;
supabase/migrations/fase3_views_kpis.sql	424	kpi	GRANT SELECT ON vw_kpis_comercial_mensal TO authenticated;
supabase/migrations/fase3_views_kpis.sql	425	kpi,retencao	GRANT SELECT ON vw_kpis_retencao_mensal TO authenticated;
supabase/migrations/fase3_views_kpis.sql	427	kpi	GRANT EXECUTE ON FUNCTION get_kpis_evolucao_mensal TO authenticated;
supabase/migrations/20260109_fase1_seed_dados.sql	106	inadimplencia,inadimplência	('Inadimplência', 'inadimplencia'),
supabase/migrations/20260109_fase1_seed_dados.sql	127	matrícula	-- 6. TIPOS DE MATRÍCULA (5 registros)
supabase/migrations/20260109_fase1_seed_dados.sql	130	matricula,pagante	INSERT INTO tipos_matricula (nome, codigo, entra_ticket_medio, conta_como_pagante, descricao) VALUES
supabase/migrations/20260109_fase1_seed_dados.sql	131	matrícula	('Regular', 'REGULAR', true, true, 'Matrícula padrão (EMLA ou LAMK calculado pela idade)'),
supabase/migrations/20260109_fase1_seed_dados.sql	133	bolsista	('Bolsista Integral', 'BOLSISTA_INT', false, false, 'Bolsa 100% - não entra em cálculos de ticket médio'),
supabase/migrations/20260109_fase1_seed_dados.sql	134	bolsista	('Bolsista Parcial', 'BOLSISTA_PARC', false, false, 'Bolsa parcial - não entra em cálculos de ticket médio'),
supabase/migrations/20260109_fase1_seed_dados.sql	135	matrícula	('Matrícula em Banda', 'BANDA', false, false, 'Projeto de banda - não entra em cálculos')
supabase/migrations/20260109_fase1_seed_dados.sql	158	matricula	-- UNION ALL SELECT 'tipos_matricula', COUNT(*) FROM tipos_matricula
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	5	matrícula	--   automaticamente segundo curso e matrícula de banda no INSERT.
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	36	permanência	-- Calcular tempo de permanência em meses
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	38	matricula	IF NEW.data_matricula IS NOT NULL THEN
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	40	permanencia	NEW.tempo_permanencia_meses := (
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	41	matricula	EXTRACT(YEAR FROM AGE(NEW.data_saida, NEW.data_matricula)) * 12 +
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	42	matricula	EXTRACT(MONTH FROM AGE(NEW.data_saida, NEW.data_matricula))
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	45	permanencia	NEW.tempo_permanencia_meses := (
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	46	matricula	EXTRACT(YEAR FROM AGE(CURRENT_DATE, NEW.data_matricula)) * 12 +
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	47	matricula	EXTRACT(MONTH FROM AGE(CURRENT_DATE, NEW.data_matricula))
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	51	permanencia	NEW.tempo_permanencia_meses := NULL;
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	56	matricula	-- Só atua se tipo_matricula_id for REGULAR (1) ou NULL.
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	57	bolsista	-- Não sobrescreve bolsista (3,4) nem banda já marcada (5).
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	59	matricula	IF TG_OP = 'INSERT' AND COALESCE(NEW.tipo_matricula_id, 1) IN (1, 2) THEN
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	84	matricula	NEW.tipo_matricula_id := 5;  -- BANDA
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	89	matricula	NEW.tipo_matricula_id := 2;  -- SEGUNDO_CURSO
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	106	matrícula	-- Part A: Corrigir matrículas de banda (curso com "banda" no nome)
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	108	matricula	SET tipo_matricula_id = 5
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	112	matricula	AND a.tipo_matricula_id IN (1, 2)
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	123	matricula	ORDER BY data_matricula ASC NULLS LAST, id ASC
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	132	matricula	tipo_matricula_id = CASE
supabase/migrations/20260331_auto_detect_segundo_curso_banda.sql	133	matricula	WHEN a.tipo_matricula_id IN (3, 4, 5) THEN a.tipo_matricula_id
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	3	retenção	-- Competição trimestral para Farmers (duplas de retenção)
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	11	retenção	-- Metas de Retenção (trimestrais)
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	13	inadimplencia,inadimplência	meta_inadimplencia_maxima DECIMAL(5,2) NOT NULL DEFAULT 1.0, -- Inadimplência ≤ 1%
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	26	inadimplencia	pontos_inadimplencia INTEGER NOT NULL DEFAULT 20,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	86	inadimplencia	inadimplencia_pct DECIMAL(5,2) NOT NULL DEFAULT 0,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	93	inadimplencia	bateu_inadimplencia BOOLEAN NOT NULL DEFAULT FALSE,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	192	inadimplencia	'inadimplencia_maxima', c.meta_inadimplencia_maxima,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	201	inadimplencia	'inadimplencia', c.pontos_inadimplencia,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	223	inadimplencia	'inadimplencia_maxima', 1,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	232	inadimplencia	'inadimplencia', 20,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	255	inadimplência	-- Inadimplência: média dos 3 meses
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	256	inadimplencia	COALESCE(AVG(dm.inadimplencia), 0) as inadimplencia_pct,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	292	inadimplencia	'inadimplencia_pct', ROUND(mt.inadimplencia_pct::numeric, 2),
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	335	inadimplencia	'inadimplencia_pct', h.inadimplencia_pct,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	340	inadimplencia	'bateu_inadimplencia', h.bateu_inadimplencia,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	461	inadimplencia	churn_rate, inadimplencia_pct, taxa_renovacao, reajuste_medio, vendas_lojinha,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	462	inadimplencia	bateu_churn, bateu_inadimplencia, bateu_renovacao, bateu_reajuste, bateu_lojinha,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	470	inadimplencia	COALESCE(AVG(dm.inadimplencia), 0),
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	475	inadimplencia	COALESCE(AVG(dm.inadimplencia), 100) <= v_config.meta_inadimplencia_maxima,
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	481	inadimplencia	(CASE WHEN COALESCE(AVG(dm.inadimplencia), 100) <= v_config.meta_inadimplencia_maxima THEN v_config.pontos_inadimplencia ELSE 0 END) +
supabase/migrations/20260201230000_programa_fideliza_tabelas.sql	488	inadimplencia	(CASE WHEN COALESCE(AVG(dm.inadimplencia), 100) <= v_config.meta_inadimplencia_maxima THEN v_config.pontos_inadimplencia ELSE 0 END) +
